id,address,style,year,lat,lon
28998,2209 Lake Point Dr,Ranch,1964,43.048003,-89.35006
28999,2205 Lake Point Dr,Ranch,1964,43.048005,-89.349865
29000,1114 Timothy Ave,Ranch,1964,43.0812219,-89.29888
29001,6329 Romford Rd,Split-level,1964,43.044604,-89.491179
29002,1118 Starlight Dr,Ranch,1964,43.039904,-89.458006
29003,305 Island Dr,Bi-level,1964,43.063201,-89.485847
29004,1710 Kenneth St,Ranch,1964,43.0341189,-89.463072
29005,825 Northland Dr,Ranch,1964,43.146119,-89.384041
29006,6109 Driftwood Ave,Ranch,1964,43.063071,-89.484986
29007,1114 Hathaway Dr,Modern two story,1964,43.042931,-89.488049
29008,2609 Independence Ln,Ranch,1964,43.133065,-89.307479
29009,4513 Mineral Point Rd,Modern two story,1964,43.060528,-89.4534819
29010,5106 Odana Rd,Ranch,1964,43.050306,-89.46639
29011,218 Koster St,Ranch,1964,43.044964,-89.386428
29012,1017 Hathaway Dr,Ranch,1964,43.044424,-89.487745
29013,505 Meadowlark Dr,Split-level,1964,43.090447,-89.296954
29014,2317 Carling Dr Unit 1,Garden,1964,43.0277919,-89.4612658
29015,5349 Brody Dr,Townhouse,1964,43.0777837,-89.4741166
29016,700 Glenview Dr,Modern two story,1964,43.056669,-89.319187
29017,5105 Dorsett Dr,Bi-level,1964,43.037774,-89.465848
29018,6205 Glenbrook Cir,Bi-level,1964,43.042067,-89.487284
29019,4606 Declaration Ln,Ranch,1964,43.132837,-89.305992
29020,6105 Raymond Rd,Ranch,1964,43.031559,-89.487519
29021,4614 Declaration Ln,Split-level,1964,43.132847,-89.305447
29022,4618 Declaration Ln,Colonial,1964,43.132852,-89.3051739
29023,2510 Independence Ln,Ranch,1964,43.1314179,-89.308432
29024,2514 Independence Ln,Split-level,1964,43.131572,-89.308279
29025,2518 Independence Ln,Modern two story,1964,43.131741,-89.308184
29026,2526 Independence Ln,Ranch,1964,43.1321129,-89.308154
29027,2530 Independence Ln,Ranch,1964,43.132305,-89.308157
29028,2534 Independence Ln,Ranch,1964,43.132497,-89.308158
29029,1202 Carpenter St,Ranch,1964,43.111763,-89.336262
29030,2702 Independence Ln,Ranch,1964,43.133479,-89.308318
29031,2710 Independence Ln,Modern two story,1964,43.13366,-89.308458
29032,4022 Lori Cir,Split-level,1964,43.0926,-89.314948
29033,1701 Thackeray Rd,Ranch,1964,43.132087,-89.363124
29034,5 Bromley Cir,Split-level,1964,43.084667,-89.295137
29035,1826 Schlimgen Ave,Ranch,1964,43.119009,-89.360575
29036,1305 Tompkins Dr Unit A,Townhouse,1964,43.0576549,-89.310337
29037,4121 Veith Ave,Bi-level,1964,43.137778,-89.407555
29038,718 Hintze Rd,Ranch,1964,43.133181,-89.385879
29039,306 N Segoe Rd Unit 101,Garden,1964,43.0702654,-89.4543093
29040,701 Odana Ln,Ranch,1964,43.049659,-89.471177
29041,3422 Marcy Rd,Split-level,1964,43.13103,-89.383129
29042,3426 Marcy Rd,Split-level,1964,43.131194,-89.383314
29043,3430 Marcy Rd,Ranch,1964,43.131422,-89.383414
29044,4718 Bunker Hill Ln,Split-level,1964,43.1335,-89.304077
29045,1 Rosewood Cir,Split-level,1964,43.043519,-89.454031
29046,517 Woodward Dr,Cape Cod,1964,43.129449,-89.38959
29047,6010 Malabar Ln,Ranch,1964,43.029237,-89.486355
29048,4 Rosewood Cir,Ranch,1964,43.042977,-89.454491
29049,6005 Greentree Rd,Ranch,1964,43.041863,-89.484411
29050,2317 Carling Dr Unit 2,Garden,1964,43.0277919,-89.4612658
29051,2838 Moland St,Apartment,1964,43.107856,-89.343591
29052,2837 Dahle St,Apartment,1964,43.108158,-89.343591
29053,922 E Dayton St,Apartment,1964,43.084493,-89.374867
29054,9 Bromley Cir,Ranch,1964,43.084756,-89.2948119
29055,3334 Quincy Ave,Ranch,1964,43.112708,-89.334923
29056,1013 Glenview Dr,Split-level,1964,43.056851,-89.314041
29057,3513 Marcy Rd,Ranch,1964,43.132426,-89.383491
29058,1329 Tompkins Dr Unit 1,Ranch,1964,43.0578257,-89.3099467
29059,3333 Quincy Ave,Bi-level,1964,43.112331,-89.33444
29060,1005 Glenview Dr,Split-level,1964,43.0565489,-89.314561
29061,418 Hilltop Dr,Ranch,1964,43.060238,-89.459092
29062,2337 Carling Dr Unit 3,Garden,1964,43.0273635,-89.4613016
29063,1133 Winston Dr,Bi-level,1964,43.041207,-89.491324
29064,6330 Woodington Way,Ranch,1964,43.041205,-89.490955
29065,3317 Lotheville Rd,Ranch,1964,43.138936,-89.31091
29066,2337 Carling Dr Unit 4,Garden,1964,43.0273635,-89.4613016
29067,2506 Fremont Ave,Apartment,1964,43.125566,-89.365188
29068,2213 Brentwood Pkwy,Ranch,1964,43.123347,-89.366955
29069,2306 Calypso Rd,Modern two story,1964,43.123784,-89.366454
29070,4545 Jade Ln,Ranch,1964,43.093419,-89.302936
29071,2114 Brentwood Pkwy,Bi-level,1964,43.122318,-89.367685
29072,1429 Wyldewood Dr,Bi-level,1964,43.1224429,-89.368535
29073,1425 Wyldewood Dr,Bi-level,1964,43.1224599,-89.368815
29074,2118 Gilbert Rd,Ranch,1964,43.029634,-89.473805
29075,2337 Carling Dr Unit 2,Garden,1964,43.0273635,-89.4613016
29076,2325 Carling Dr Unit 4,Garden,1964,43.028237,-89.460887
29077,816 Christianson Ave,Ranch,1964,43.109794,-89.3296979
29078,1029 Spaight St Unit 1A,Garden,1964,43.0800414,-89.3652948
29079,1029 Spaight St Unit 2A,Garden,1964,43.0800414,-89.3652948
29080,1029 Spaight St Unit 3A,Garden,1964,43.0800414,-89.3652948
29081,1029 Spaight St Unit 4A,Garden,1964,43.0800414,-89.3652948
29082,1029 Spaight St Unit 6A,Garden,1964,43.0800414,-89.3652948
29083,1029 Spaight St Unit 1D,Garden,1964,43.0800414,-89.3652948
29084,1029 Spaight St Unit 2D,Garden,1964,43.0800414,-89.3652948
29085,1305 Tompkins Dr Unit D,Townhouse,1964,43.0576549,-89.310337
29086,154 Nautilus Dr,Bi-level,1964,43.064244,-89.4871919
29087,6101 Raymond Rd,Ranch,1964,43.03156,-89.487234
29088,5218 Loruth Ter,Ranch,1964,43.042872,-89.471056
29089,5301 Odana Rd,Ranch,1964,43.049751,-89.469391
29090,1609 Wyoming Way,Ranch,1964,43.143806,-89.366797
29091,2205 Prairie Rd,Ranch,1964,43.028647,-89.488433
29092,6114 Strathmore Ln,Bi-level,1964,43.046024,-89.486343
29093,3604 Larson Ct,Ranch,1964,43.113876,-89.320184
29094,6202 Strathmore Ln,Bi-level,1964,43.046016,-89.487038
29095,3817 Sycamore Ave,Ranch,1964,43.113523,-89.318142
29096,1305 Tompkins Dr Unit C,Townhouse,1964,43.0576549,-89.310337
29097,2309 Prairie Rd,Ranch,1964,43.027418,-89.488431
29098,6110 Strathmore Ln,Bi-level,1964,43.046031,-89.485997
29099,6409 Alison Ln,Ranch,1964,43.045488,-89.4919309
29100,1613 Wyoming Way,Ranch,1964,43.143764,-89.366544
29101,2029 Rae Ln,Bi-level,1964,43.030529,-89.485249
29102,5022 Open Wood Way,Ranch,1964,43.08632,-89.295062
29103,6121 Raymond Rd,Bi-level,1964,43.031601,-89.488448
29104,5118 Open Wood Way,Ranch,1964,43.086946,-89.29342
29105,5334 Queensbridge Rd,Bi-level,1964,43.087205,-89.288034
29106,5018 Cottage Grove Rd,Modern two story,1964,43.08464,-89.29436
29107,922 Inwood Way,Modern two story,1964,43.084862,-89.294365
29108,902 Inwood Way,Bi-level,1964,43.085807,-89.2944459
29109,6009 Malabar Ln,Ranch,1964,43.028673,-89.486409
29110,5021 Open Wood Way,Ranch,1964,43.0857839,-89.295034
29111,5017 Open Wood Way,Ranch,1964,43.085791,-89.295343
29112,921 Inwood Way,Ranch,1964,43.084868,-89.29367
29113,4614 Eldorado Ln,Ranch,1964,43.078923,-89.301992
29114,6102 Riva Rd,Ranch,1964,43.030344,-89.48725
29115,625 Shearwater St,Ranch,1964,43.088899,-89.29833
29116,1002 Debra Ln,Ranch,1964,43.147566,-89.378846
29117,4817 Onyx Ln,Split-level,1964,43.09175,-89.298257
29118,505 Shearwater St,Modern two story,1964,43.090624,-89.299423
29119,1010 Debra Ln,Ranch,1964,43.147661,-89.378462
29120,509 Shearwater St,Split-level,1964,43.090393,-89.299415
29121,513 Shearwater St,Modern two story,1964,43.090138,-89.299426
29122,601 Shearwater St,Ranch,1964,43.0898929,-89.299321
29123,613 Shearwater St,Bi-level,1964,43.089708,-89.299092
29124,4918 Goldfinch Dr,Bi-level,1964,43.090193,-89.298922
29125,517 Hummingbird Ln,Bi-level,1964,43.089965,-89.300541
29126,510 Shearwater St,Bi-level,1964,43.090385,-89.300124
29127,502 Shearwater St,Split-level,1964,43.090833,-89.30014
29128,414 Shearwater St,Split-level,1964,43.091056,-89.300146
29129,810 Pulley Dr,Ranch,1964,43.109296,-89.302655
29130,601 Acewood Blvd,Modern two story,1964,43.089172,-89.302052
29131,5105 Regent St,Bi-level,1964,43.067936,-89.466171
29132,1009 Wheeler Rd,Ranch,1964,43.148061,-89.378431
29133,913 Debra Ln,Ranch,1964,43.146516,-89.380696
29134,313 Cheyenne Trl,Ranch,1964,43.062734,-89.46381
29135,325 Cheyenne Trl,Modern two story,1964,43.0619749,-89.463815
29136,5029 Manitowoc Pkwy,Modern two story,1964,43.061271,-89.46495
29137,6006 Malabar Ln,Ranch,1964,43.029234,-89.486088
29138,110 Green Lake Pass,Bi-level,1964,43.069659,-89.467463
29139,4802 Fond Du Lac Trl,Colonial,1964,43.06936,-89.458622
29140,4614 Ferris Ave,Ranch,1964,43.083239,-89.301796
29141,4702 Ferris Ave,Ranch,1964,43.083244,-89.301508
29142,4706 Ferris Ave,Ranch,1964,43.083252,-89.301221
29143,4710 Ferris Ave,Ranch,1964,43.083258,-89.300931
29144,4714 Ferris Ave,Cape Cod,1964,43.083265,-89.300641
29145,158 Nautilus Dr,Ranch,1964,43.064059,-89.48745
29146,304 N Segoe Rd Unit 101,Garden,1964,43.070258,-89.4543064
29147,302 N Segoe Rd Unit 201,Garden,1964,43.0701732,-89.4546747
29148,304 N Segoe Rd Unit 201,Garden,1964,43.070258,-89.4543064
29149,304 N Segoe Rd Unit 202,Garden,1964,43.070258,-89.4543064
29150,4729 Lafayette Dr,Ranch,1964,43.067549,-89.4575799
29151,5505 Englewood Dr,Modern two story,1964,43.076771,-89.478066
29152,5521 Englewood Dr,Split-level,1964,43.077089,-89.478657
29153,2310 Teal Dr,Ranch,1964,43.028241,-89.470562
29154,4802 Meredithe Ave,Ranch,1964,43.082419,-89.300236
29155,4806 Meredithe Ave,Ranch,1964,43.082377,-89.299896
29156,4713 Ferris Ave,Ranch,1964,43.082749,-89.300571
29157,1121 Timothy Ave,Ranch,1964,43.081099,-89.298102
29158,1125 Timothy Ave,Ranch,1964,43.080926,-89.298045
29159,1129 Timothy Ave,Ranch,1964,43.0807519,-89.297986
29160,1201 Timothy Ave,Ranch,1964,43.080576,-89.297928
29161,1209 Timothy Ave,Ranch,1964,43.080227,-89.297811
29162,1101 Marg St,Ranch,1964,43.0822239,-89.298635
29163,1151 Fleetwood Ave,Ranch,1964,43.081551,-89.300456
29164,1126 Timothy Ave,Ranch,1964,43.080687,-89.298731
29165,1171 Fleetwood Ave,Ranch,1964,43.080889,-89.299327
29166,1117 Valley Stream Dr,Ranch,1964,43.0430629,-89.4884639
29167,1118 Timothy Ave,Ranch,1964,43.0810389,-89.298838
29168,1121 Valley Stream Dr,Ranch,1964,43.042812,-89.488608
29169,4801 Meredithe Ave,Ranch,1964,43.081904,-89.300137
29170,4717 Meredithe Ave,Ranch,1964,43.081895,-89.300464
29171,14 Carillon Dr,Modern two story,1964,43.0672,-89.474997
29172,5505 Regent St,Ranch,1964,43.067784,-89.476419
29173,2202 Aspen Rd,Split-level,1964,43.029473,-89.472284
29174,3925 Plymouth Cir,Split-level,1964,43.0668999,-89.442177
29175,3505 Portage Rd,Ranch,1964,43.138474,-89.3123279
29176,3984 Plymouth Cir,Split-level,1964,43.065187,-89.44208
29177,4614 Steinhauer Trl,Ranch,1964,43.079815,-89.301958
29178,4710 Steinhauer Trl,Ranch,1964,43.0798289,-89.300805
29179,5343 Brody Dr,Townhouse,1964,43.07754,-89.474576
29180,2214 Aspen Rd,Modern two story,1964,43.02875,-89.471895
29181,1209 Acewood Blvd,Modern two story,1964,43.0799639,-89.302644
29182,4610 Eldorado Ln,Ranch,1964,43.078918,-89.302292
29183,4618 Eldorado Ln,Ranch,1964,43.078929,-89.301693
29184,4702 Eldorado Ln,Cape Cod,1964,43.078935,-89.301394
29185,4706 Eldorado Ln,Ranch,1964,43.078931,-89.301086
29186,4713 Steinhauer Trl,Ranch,1964,43.079311,-89.3005
29187,4617 Steinhauer Trl,Ranch,1964,43.079285,-89.301699
29188,141 Nautilus Dr,Modern two story,1964,43.064482,-89.486165
29189,4609 Steinhauer Trl,Ranch,1964,43.079273,-89.302297
29190,5714 Driftwood Ave,Bi-level,1964,43.063555,-89.479564
29191,2001 Ardmore Dr,Ranch,1964,43.0438213,-89.3857036
29192,1009 Greenwich Dr,Bi-level,1964,43.044198,-89.486096
29193,2325 Carling Dr Unit 2,Garden,1964,43.028237,-89.460887
29194,2329 Carling Dr Unit 4,Garden,1964,43.0276132,-89.4612807
29195,2301 Gilbert Rd,Bi-level,1964,43.028671,-89.472455
29196,1009 Debra Ln,Ranch,1964,43.147114,-89.378499
29197,1305 Tompkins Dr Unit F,Townhouse,1964,43.0576549,-89.310337
29198,5347 Brody Dr,Townhouse,1964,43.0777851,-89.4741064
29199,2314 Tawhee Dr,Ranch,1964,43.027752,-89.469306
29200,5345 Brody Dr,Townhouse,1964,43.0777865,-89.4740962
29201,2310 Tawhee Dr,Ranch,1964,43.027979,-89.469295
29202,4713 Eldorado Ln,Ranch,1964,43.078424,-89.300484
29203,5301 Kroncke Dr,Ranch,1964,43.02734,-89.470421
29204,4705 Eldorado Ln,Ranch,1964,43.078415,-89.30106
29205,4701 Eldorado Ln,Ranch,1964,43.078412,-89.301347
29206,4617 Eldorado Ln,Ranch,1964,43.078408,-89.301635
29207,4613 Eldorado Ln,Ranch,1964,43.078404,-89.301923
29208,4605 Eldorado Ln,Ranch,1964,43.0783879,-89.302502
29209,1305 Tompkins Dr Unit E,Townhouse,1964,43.0576549,-89.310337
29210,2222 S Whitney Way,Ranch,1964,43.028173,-89.476059
29211,2210 S Whitney Way,Ranch,1964,43.028742,-89.476364
29212,4617 Academy Dr,Ranch,1964,43.07752,-89.30191
29213,106 S Kenosha Dr,Split-level,1964,43.066832,-89.472643
29214,500 Crestview Dr,Ranch,1964,43.057486,-89.32043
29215,934 High St,Apartment,1964,43.055709,-89.401428
29216,1317 Ellen Ave,Ranch,1964,43.07925,-89.289302
29217,1318 Bay Ridge Rd,Ranch,1964,43.079254,-89.288799
29218,1305 Bay Ridge Rd,Ranch,1964,43.079817,-89.288076
29219,5413 Trempealeau Trl,Modern two story,1964,43.066117,-89.473675
29220,2 Carillon Dr,Ranch,1964,43.067808,-89.4754619
29221,1733 Browning Rd,Ranch,1964,43.1308999,-89.3612799
29222,5402 Painted Post Dr,Bi-level,1964,43.079065,-89.2880629
29223,5401 Painted Post Dr,Ranch,1964,43.078625,-89.288208
29224,5309 Painted Post Dr,Ranch,1964,43.07862,-89.288747
29225,1441 Ellen Ave,Ranch,1964,43.077564,-89.2880629
29226,5217 Academy Dr,Ranch,1964,43.077724,-89.290114
29227,210 Frigate Dr,Bi-level,1964,43.064591,-89.484244
29228,105 N Kenosha Dr,Bi-level,1964,43.0697959,-89.471636
29229,21 N Kenosha Dr,Bi-level,1964,43.069221,-89.4713359
29230,5313 Shaw Ct,Ranch,1964,43.071348,-89.471136
29231,6240 S Highlands Ave,Split-level,1964,43.081877,-89.49016
29232,602 Glen Hwy,Bungalow,1964,43.0737076,-89.4762596
29233,5524 Park Way,Bungalow,1964,43.072997,-89.477433
29234,4606 Texas Trl,Ranch,1964,43.143163,-89.364521
29235,1309 Tompkins Dr Unit A,Townhouse,1964,43.0583628,-89.310776
29236,6109 Riva Rd,Ranch,1964,43.029634,-89.487705
29237,4602 Texas Trl,Ranch,1964,43.142941,-89.364523
29238,5501 Regent St,Ranch,1964,43.0678377,-89.4761581
29239,1121 Hathaway Dr,Bi-level,1964,43.042251,-89.487709
29240,5429 Regent St,Bi-level,1964,43.067724,-89.475778
29241,909 Pontiac Trl,Ranch,1964,43.043608,-89.453754
29242,1605 Vondron Rd,Ranch,1964,43.075506,-89.291043
29243,1205 Timothy Ave,Ranch,1964,43.080402,-89.29787
29244,2302 Teal Dr,Ranch,1964,43.028688,-89.47055
29245,5602 Varsity Hill,Ranch,1964,43.067461,-89.476698
29246,4609 Eldorado Ln,Cape Cod,1964,43.0784,-89.302211
29247,226 Carillon Dr,Modern two story,1964,43.065639,-89.474819
29248,4801 Leo Dr,Ranch,1964,43.080208,-89.299518
29249,2202 Teal Dr,Colonial,1964,43.02979,-89.471005
29250,5802 Cable Ave,Ranch,1964,43.066904,-89.480017
29251,2002 Rae Ln,Ranch,1964,43.031642,-89.484902
29252,3976 Plymouth Cir,Contemporary,1964,43.065407,-89.442618
29253,4713 School Rd,Ranch,1964,43.145579,-89.382426
29254,1 S Kenosha Dr,Bi-level,1964,43.067811,-89.471405
29255,2118 Kendall Ave,Apartment,1964,43.072069,-89.422548
29256,211 S Whitney Way,Bi-level,1964,43.064734,-89.470364
29257,6102 Mulberry Cir,Ranch,1964,43.031225,-89.487226
29258,471 Agnes Dr,Ranch,1964,43.057307,-89.457052
29259,321 Cheyenne Trl,Modern two story,1964,43.062227,-89.463814
29260,310 N Segoe Rd Unit 103,Garden,1964,43.0702802,-89.4543151
29261,312 N Segoe Rd Unit 101,Garden,1964,43.0702875,-89.454318
29262,310 N Segoe Rd Unit 203,Garden,1964,43.0702802,-89.4543151
29263,5113 Flad Ave,Colonial,1964,43.034516,-89.466667
29264,3122 Grandview Blvd,Ranch,1964,43.02856,-89.432622
29265,3210 Grandview Blvd,Split-level,1964,43.027235,-89.432063
29266,2102 Danbury St,Ranch,1964,43.031516,-89.447003
29267,2325 Carling Dr Unit 1,Garden,1964,43.028237,-89.460887
29268,2309 Carling Dr Unit 2,Garden,1964,43.027896,-89.46092
29269,2313 Carling Dr Unit 2,Garden,1964,43.0278515,-89.4612608
29270,2341 Carling Dr Unit 1,Garden,1964,43.027159,-89.460997
29271,1309 Tompkins Dr Unit B,Townhouse,1964,43.0583628,-89.310776
29272,5318 Denton Pl,Modern two story,1964,43.0310739,-89.471571
29273,2201 Manor Green Dr,Ranch,1964,43.0295599,-89.4743809
29274,2205 Manor Green Dr,Split-level,1964,43.029328,-89.47426
29275,2210 Gilbert Rd,Ranch,1964,43.028701,-89.473303
29276,2314 Teal Dr,Ranch,1964,43.028023,-89.470571
29277,2214 Tawhee Dr,Ranch,1964,43.02864,-89.469269
29278,2210 Tawhee Dr,Ranch,1964,43.0290326,-89.4689694
29279,2114 Tawhee Dr,Ranch,1964,43.029907,-89.4694679
29280,217 N Blackhawk Ave,New style modern international,1964,43.068973,-89.44572
29281,5505 Kroncke Dr,Ranch,1964,43.027441,-89.473363
29282,5501 Kroncke Dr,Ranch,1964,43.027427,-89.473049
29283,5509 Kroncke Dr,Ranch,1964,43.027454,-89.473659
29284,5513 Kroncke Dr,Ranch,1964,43.027465,-89.473954
29285,5601 Kroncke Dr,Ranch,1964,43.027477,-89.474249
29286,5605 Kroncke Dr,Ranch,1964,43.027487,-89.474558
29287,2209 S Whitney Way,Ranch,1964,43.028992,-89.475557
29288,2213 S Whitney Way,Ranch,1964,43.028788,-89.475451
29289,2106 Manor Green Dr,Ranch,1964,43.030304,-89.475599
29290,2102 Manor Green Dr,Split-level,1964,43.030564,-89.475708
29291,10 Denton Cir,Ranch,1964,43.030873,-89.4759179
29292,6 Denton Cir,Ranch,1964,43.031155,-89.4757319
29293,2 Denton Cir,Bi-level,1964,43.031077,-89.475235
29294,5817 Balsam Rd,Townhouse,1964,43.030539,-89.481047
29295,2206 S Whitney Way,Ranch,1964,43.028927,-89.476507
29296,5805 Thrush Ln,Ranch,1964,43.029098,-89.481075
29297,6229 Countryside Ln,Split-level,1964,43.089805,-89.490146
29298,1337 Ellenwood Dr,Ranch,1965,43.116504,-89.321274
29299,5106 Open Wood Way,Ranch,1965,43.08647,-89.293941
29300,6017 Greentree Rd,Ranch,1965,43.041905,-89.485424
29301,1110 Brookwood Rd,Bi-level,1965,43.041661,-89.48658
29302,1813 Rae Ln,Ranch,1965,43.03307,-89.4839889
29303,4921 Fond Du Lac Trl,Modern two story,1965,43.067506,-89.461743
29304,5913 Riva Rd,Ranch,1965,43.029631,-89.484485
29305,6101 S Highlands Ave,Colonial,1965,43.07723,-89.486776
29306,2101 Prairie Rd,Ranch,1965,43.029749,-89.4884299
29307,830 S Midvale Blvd,Split-level,1965,43.046826,-89.45162
29308,826 S Midvale Blvd,Split-level,1965,43.047028,-89.451618
29309,6305 Masthead Dr,Split-level,1965,43.063891,-89.488219
29310,4449 Hillcrest Dr,Ranch,1965,43.061974,-89.452563
29311,4410 Vale Cir,Ranch,1965,43.046842,-89.452354
29312,4406 Vale Cir,Ranch,1965,43.046893,-89.4520299
29313,4402 Vale Cir,Modern two story,1965,43.046601,-89.4516529
29314,2230 Prairie Rd,Ranch,1965,43.028004,-89.489243
29315,5513 Marconi St,Bi-level,1965,43.070863,-89.476771
29316,2714 Ardsley Ln,Split-level,1965,43.0327089,-89.4243599
29317,5529 Park Way,Ranch,1965,43.072567,-89.477761
29318,334 Hummingbird Ln,Ranch,1965,43.092569,-89.301352
29319,514 Rushmore Ln,Bi-level,1965,43.05581,-89.465793
29320,464 Rushmore Ln,Split-level,1965,43.057856,-89.465791
29321,460 Rushmore Ln,Bi-level,1965,43.05804,-89.465791
29322,491 Rushmore Ln,Ranch,1965,43.056533,-89.465054
29323,534 Rushmore Ln,Ranch,1965,43.054921,-89.465799
29324,5101 Manor Cross,Ranch,1965,43.055104,-89.4658
29325,6338 Landfall Dr,Colonial,1965,43.065392,-89.489424
29326,6318 Landfall Dr,Split-level,1965,43.065365,-89.487628
29327,122 Nautilus Dr,Split-level,1965,43.065744,-89.48667
29328,1026 Hathaway Dr,Ranch,1965,43.043826,-89.487962
29329,110 Nautilus Dr,Split-level,1965,43.066504,-89.486548
29330,405 Pflaum Rd,Ranch,1965,43.06173,-89.323148
29331,106 Nautilus Dr,Ranch,1965,43.066647,-89.486246
29332,117 Island Dr,Modern two story,1965,43.065762,-89.48459
29333,5109 Sherwood Rd,Ranch,1965,43.050652,-89.466098
29334,5117 Sherwood Rd,Ranch,1965,43.050658,-89.466684
29335,5305 Milward Dr,Ranch,1965,43.047306,-89.470339
29336,5354 Coney Weston Pl,Ranch,1965,43.04802,-89.472591
29337,5342 Coney Weston Pl,Ranch,1965,43.048604,-89.472208
29338,761 Odana Ln,Ranch,1965,43.048712,-89.47272
29339,765 Odana Ln,Ranch,1965,43.048577,-89.472951
29340,2350 Allied Dr Unit 4,Garden,1965,43.0277704,-89.4596131
29341,713 Dearholt Rd,Split-level,1965,43.048914,-89.467525
29342,719 Dearholt Rd,Ranch,1965,43.04863,-89.467541
29343,5318 Milward Dr,Bi-level,1965,43.047806,-89.4708689
29344,725 Dearholt Rd,Ranch,1965,43.048339,-89.467539
29345,6108 Driftwood Ave,Ranch,1965,43.063585,-89.4846759
29346,121 Nautilus Dr,Ranch,1965,43.0656729,-89.485781
29347,1701 Reetz Rd,Ranch,1965,43.034428,-89.461067
29348,1901 Reetz Rd,Ranch,1965,43.033223,-89.461303
29349,5810 Suffolk Rd,Bi-level,1965,43.04223,-89.47957
29350,6038 Raymond Rd,Split-level,1965,43.032239,-89.486972
29351,6010 Raymond Rd,Bi-level,1965,43.032254,-89.485273
29352,1026 Friar Ln,Ranch,1965,43.043863,-89.480849
29353,5818 Yorkshire Rd,Ranch,1965,43.0455929,-89.4808259
29354,722 Hintze Rd,Ranch,1965,43.13318,-89.385597
29355,5 Rosewood Cir,Ranch,1965,43.0430769,-89.453843
29356,5604 Hempstead Rd,Modern two story,1965,43.040459,-89.475218
29357,5526 Tesla Ter,Bi-level,1965,43.070427,-89.47724
29358,1114 Starlight Dr,Ranch,1965,43.040155,-89.457949
29359,709 Odana Ln,Ranch,1965,43.0493804,-89.4717282
29360,1718 Rae Ln,Ranch,1965,43.033822,-89.484633
29361,1406 Annen Ln,Bi-level,1965,43.037667,-89.463389
29362,2630 Commercial Ave,Apartment,1965,43.107053,-89.347736
29363,4818 Onyx Ln,Ranch,1965,43.092207,-89.298122
